countrybyYear,name,code,Year,pop
ABW1995,ARUBA,ABW,1995,37.0
ABW1996,ARUBA,ABW,1996,10.0
ABW1999,ARUBA,ABW,1999,130.0
ABW2000,ARUBA,ABW,2000,76.0
ABW2001,ARUBA,ABW,2001,0.0
ABW2002,ARUBA,ABW,2002,25.0
ABW2004,ARUBA,ABW,2004,173.0
ABW2005,ARUBA,ABW,2005,0.0
ABW2006,ARUBA,ABW,2006,5.0
ABW2007,ARUBA,ABW,2007,0.0
ABW2008,ARUBA,ABW,2008,0.0
ABW2009,ARUBA,ABW,2009,845.0
ABW2010,ARUBA,ABW,2010,1415.0
ABW2011,ARUBA,ABW,2011,3027.0
ABW2012,ARUBA,ABW,2012,0.0
ABW2013,ARUBA,ABW,2013,528.0
ABW2014,ARUBA,ABW,2014,49.0
ABW2016,ARUBA,ABW,2016,51.0
ABW2017,ARUBA,ABW,2017,0.0
ABW2018,ARUBA,ABW,2018,9.0
ABW2019,ARUBA,ABW,2019,0.0
ABW2020,ARUBA,ABW,2020,1.0
ABW2021,ARUBA,ABW,2021,0.0
ABW2022,ARUBA,ABW,2022,0.0
AFG2021,AFGHANISTAN,AFG,2021,4176.0
AIA1980,ANGUILLA,AIA,1980,0.0
AIA1981,ANGUILLA,AIA,1981,1.0
AIA1982,ANGUILLA,AIA,1982,0.0
AIA1983,ANGUILLA,AIA,1983,2.0
AIA1984,ANGUILLA,AIA,1984,0.0
AIA1985,ANGUILLA,AIA,1985,0.0
AIA1986,ANGUILLA,AIA,1986,0.0
AIA1987,ANGUILLA,AIA,1987,0.0
AIA1988,ANGUILLA,AIA,1988,0.0
AIA1989,ANGUILLA,AIA,1989,0.0
AIA1990,ANGUILLA,AIA,1990,12.0
AIA1991,ANGUILLA,AIA,1991,0.0
AIA1992,ANGUILLA,AIA,1992,0.0
AIA1995,ANGUILLA,AIA,1995,4.0
AIA1996,ANGUILLA,AIA,1996,1.0
AIA1997,ANGUILLA,AIA,1997,0.0
AIA1998,ANGUILLA,AIA,1998,0.0
AIA1999,ANGUILLA,AIA,1999,12.0
AIA2000,ANGUILLA,AIA,2000,3.0
AIA2001,ANGUILLA,AIA,2001,25.0
AIA2002,ANGUILLA,AIA,2002,5.0
AIA2003,ANGUILLA,AIA,2003,2.0
AIA2004,ANGUILLA,AIA,2004,0.0
AIA2005,ANGUILLA,AIA,2005,0.0
AIA2006,ANGUILLA,AIA,2006,0.0
AIA2007,ANGUILLA,AIA,2007,0.0
AIA2008,ANGUILLA,AIA,2008,9.0
AIA2009,ANGUILLA,AIA,2009,0.0
AIA2010,ANGUILLA,AIA,2010,1.0
AIA2011,ANGUILLA,AIA,2011,9.0
AIA2012,ANGUILLA,AIA,2012,7.0
AIA2013,ANGUILLA,AIA,2013,8.0
AIA2014,ANGUILLA,AIA,2014,2.0
AIA2015,ANGUILLA,AIA,2015,0.0
AIA2017,ANGUILLA,AIA,2017,10.0
AIA2018,ANGUILLA,AIA,2018,1.0
AIA2019,ANGUILLA,AIA,2019,0.0
AIA2020,ANGUILLA,AIA,2020,0.0
AR-A2021,ARGENTINA,AR-A,2021,2553.0
AR-B2021,ARGENTINA,AR-B,2021,240.0
AR-F2021,ARGENTINA,AR-F,2021,534.0
AR-H2021,ARGENTINA,AR-H,2021,355.0
AR-N2021,ARGENTINA,AR-N,2021,17.0
AR-P2021,ARGENTINA,AR-P,2021,102.0
ARG1998,ARGENTINA,ARG,1998,822.0
ARG1999,ARGENTINA,ARG,1999,1700.0
ARG2000,ARGENTINA,ARG,2000,1700.0
ARG2001,ARGENTINA,ARG,2001,11.0
ARG2002,ARGENTINA,ARG,2002,234.0
ARG2003,ARGENTINA,ARG,2003,135.0
ARG2004,ARGENTINA,ARG,2004,3284.0
ARG2005,ARGENTINA,ARG,2005,249.0
ARG2006,ARGENTINA,ARG,2006,181.0
ARG2007,ARGENTINA,ARG,2007,173.0
ARG2008,ARGENTINA,ARG,2008,40.0
ARG2009,ARGENTINA,ARG,2009,26612.0
ARG2010,ARGENTINA,ARG,2010,1185.0
ARG2011,ARGENTINA,ARG,2011,213.0
ARG2012,ARGENTINA,ARG,2012,2803.0
ARG2013,ARGENTINA,ARG,2013,9357.0
ARG2014,ARGENTINA,ARG,2014,3207.0
ARG2015,ARGENTINA,ARG,2015,4529.0
ARG2016,ARGENTINA,ARG,2016,78034.0
ARG2017,ARGENTINA,ARG,2017,523.0
ARG2018,ARGENTINA,ARG,2018,744.0
ARG2019,ARGENTINA,ARG,2019,3283.0
ARG2020,ARGENTINA,ARG,2020,59290.0
ARG2022,ARGENTINA,ARG,2022,383.0
ASM1955,AMERICAN SAMOA,ASM,1955,0.0
ASM1979,AMERICAN SAMOA,ASM,1979,0.0
ASM1980,AMERICAN SAMOA,ASM,1980,1.0
ASM1981,AMERICAN SAMOA,ASM,1981,1.0
ASM1982,AMERICAN SAMOA,ASM,1982,0.0
ASM1983,AMERICAN SAMOA,ASM,1983,0.0
ASM1984,AMERICAN SAMOA,ASM,1984,0.0
ASM1988,AMERICAN SAMOA,ASM,1988,4.0
ASM1992,AMERICAN SAMOA,ASM,1992,0.0
ASM1993,AMERICAN SAMOA,ASM,1993,0.0
ASM1994,AMERICAN SAMOA,ASM,1994,246.0
ASM1995,AMERICAN SAMOA,ASM,1995,0.0
ASM1996,AMERICAN SAMOA,ASM,1996,49.0
ASM1998,AMERICAN SAMOA,ASM,1998,205.0
ASM1999,AMERICAN SAMOA,ASM,1999,1.0
ASM2000,AMERICAN SAMOA,ASM,2000,0.0
ASM2001,AMERICAN SAMOA,ASM,2001,500.0
ASM2002,AMERICAN SAMOA,ASM,2002,1185.0
ASM2003,AMERICAN SAMOA,ASM,2003,0.0
ASM2004,AMERICAN SAMOA,ASM,2004,0.0
ASM2005,AMERICAN SAMOA,ASM,2005,0.0
ASM2006,AMERICAN SAMOA,ASM,2006,53.0
ASM2007,AMERICAN SAMOA,ASM,2007,126.0
ASM2008,AMERICAN SAMOA,ASM,2008,649.0
ASM2009,AMERICAN SAMOA,ASM,2009,419.0
ASM2010,AMERICAN SAMOA,ASM,2010,51.0
ASM2015,AMERICAN SAMOA,ASM,2015,479.0
ASM2016,AMERICAN SAMOA,ASM,2016,0.0
ASM2017,AMERICAN SAMOA,ASM,2017,111.0
ASM2018,AMERICAN SAMOA,ASM,2018,0.0
ASM2019,AMERICAN SAMOA,ASM,2019,4.0
ATG1960,ANTIGUA AND BARBUDA,ATG,1960,0.0
ATG1961,ANTIGUA AND BARBUDA,ATG,1961,0.0
ATG1962,ANTIGUA AND BARBUDA,ATG,1962,0.0
ATG1963,ANTIGUA AND BARBUDA,ATG,1963,0.0
ATG1964,ANTIGUA AND BARBUDA,ATG,1964,264.0
ATG1965,ANTIGUA AND BARBUDA,ATG,1965,8.0
ATG1966,ANTIGUA AND BARBUDA,ATG,1966,0.0
ATG1967,ANTIGUA AND BARBUDA,ATG,1967,0.0
ATG1968,ANTIGUA AND BARBUDA,ATG,1968,179.0
ATG1977,ANTIGUA AND BARBUDA,ATG,1977,2.0
ATG1980,ANTIGUA AND BARBUDA,ATG,1980,1.0
ATG1981,ANTIGUA AND BARBUDA,ATG,1981,77.0
ATG1982,ANTIGUA AND BARBUDA,ATG,1982,5.0
ATG1983,ANTIGUA AND BARBUDA,ATG,1983,1.0
ATG1984,ANTIGUA AND BARBUDA,ATG,1984,0.0
ATG1985,ANTIGUA AND BARBUDA,ATG,1985,0.0
ATG1986,ANTIGUA AND BARBUDA,ATG,1986,0.0
ATG1987,ANTIGUA AND BARBUDA,ATG,1987,0.0
ATG1988,ANTIGUA AND BARBUDA,ATG,1988,0.0
ATG1989,ANTIGUA AND BARBUDA,ATG,1989,0.0
ATG1990,ANTIGUA AND BARBUDA,ATG,1990,1.0
ATG1991,ANTIGUA AND BARBUDA,ATG,1991,1.0
ATG1992,ANTIGUA AND BARBUDA,ATG,1992,0.0
ATG1995,ANTIGUA AND BARBUDA,ATG,1995,56.0
ATG1996,ANTIGUA AND BARBUDA,ATG,1996,12.0
ATG1997,ANTIGUA AND BARBUDA,ATG,1997,9.0
ATG1998,ANTIGUA AND BARBUDA,ATG,1998,4.0
ATG1999,ANTIGUA AND BARBUDA,ATG,1999,2.0
ATG2000,ANTIGUA AND BARBUDA,ATG,2000,8.0
ATG2001,ANTIGUA AND BARBUDA,ATG,2001,20.0
ATG2002,ANTIGUA AND BARBUDA,ATG,2002,5.0
ATG2003,ANTIGUA AND BARBUDA,ATG,2003,1.0
ATG2004,ANTIGUA AND BARBUDA,ATG,2004,0.0
ATG2005,ANTIGUA AND BARBUDA,ATG,2005,0.0
ATG2006,ANTIGUA AND BARBUDA,ATG,2006,0.0
ATG2007,ANTIGUA AND BARBUDA,ATG,2007,0.0
ATG2008,ANTIGUA AND BARBUDA,ATG,2008,17.0
ATG2009,ANTIGUA AND BARBUDA,ATG,2009,0.0
ATG2010,ANTIGUA AND BARBUDA,ATG,2010,3.0
ATG2011,ANTIGUA AND BARBUDA,ATG,2011,7.0
ATG2012,ANTIGUA AND BARBUDA,ATG,2012,10.0
ATG2013,ANTIGUA AND BARBUDA,ATG,2013,3.0
ATG2014,ANTIGUA AND BARBUDA,ATG,2014,2.0
ATG2015,ANTIGUA AND BARBUDA,ATG,2015,0.0
ATG2016,ANTIGUA AND BARBUDA,ATG,2016,1.0
ATG2017,ANTIGUA AND BARBUDA,ATG,2017,0.0
ATG2018,ANTIGUA AND BARBUDA,ATG,2018,0.0
ATG2019,ANTIGUA AND BARBUDA,ATG,2019,54.0
ATG2020,ANTIGUA AND BARBUDA,ATG,2020,353.0
ATG2021,ANTIGUA AND BARBUDA,ATG,2021,0.0
ATG2022,ANTIGUA AND BARBUDA,ATG,2022,0.0
AU-ACT1995,AUSTRALIA,AU-ACT,1995,2.0
AU-ACT1996,AUSTRALIA,AU-ACT,1996,3.0
AU-ACT2001,AUSTRALIA,AU-ACT,2001,9.0
AU-ACT2020,AUSTRALIA,AU-ACT,2020,0.0
AU-ACT2021,AUSTRALIA,AU-ACT,2021,0.0
AU-NSW1995,AUSTRALIA,AU-NSW,1995,8.0
AU-NSW1996,AUSTRALIA,AU-NSW,1996,11.0
AU-NSW1998,AUSTRALIA,AU-NSW,1998,188.0
AU-NSW2001,AUSTRALIA,AU-NSW,2001,81.0
AU-NSW2002,AUSTRALIA,AU-NSW,2002,65.0
AU-NSW2006,AUSTRALIA,AU-NSW,2006,84.0
AU-NSW2007,AUSTRALIA,AU-NSW,2007,82.0
AU-NSW2009,AUSTRALIA,AU-NSW,2009,442.0
AU-NSW2011,AUSTRALIA,AU-NSW,2011,95.0
AU-NSW2012,AUSTRALIA,AU-NSW,2012,200.0
AU-NSW2016,AUSTRALIA,AU-NSW,2016,235.0
AU-NSW2017,AUSTRALIA,AU-NSW,2017,683.0
AU-NSW2018,AUSTRALIA,AU-NSW,2018,741.0
AU-NSW2019,AUSTRALIA,AU-NSW,2019,1051.0
AU-NSW2020,AUSTRALIA,AU-NSW,2020,159.0
AU-NSW2021,AUSTRALIA,AU-NSW,2021,4.0
AU-NSW2022,AUSTRALIA,AU-NSW,2022,112.0
AU-NSW2023,AUSTRALIA,AU-NSW,2023,250.0
AU-NT1995,AUSTRALIA,AU-NT,1995,7.0
AU-NT1998,AUSTRALIA,AU-NT,1998,33.0
AU-NT2001,AUSTRALIA,AU-NT,2001,36.0
AU-NT2002,AUSTRALIA,AU-NT,2002,54.0
AU-NT2020,AUSTRALIA,AU-NT,2020,1.0
AU-QLD1995,AUSTRALIA,AU-QLD,1995,4.0
AU-QLD1996,AUSTRALIA,AU-QLD,1996,22.0
AU-QLD1998,AUSTRALIA,AU-QLD,1998,360.0
AU-QLD2001,AUSTRALIA,AU-QLD,2001,57.0
AU-QLD2002,AUSTRALIA,AU-QLD,2002,84.0
AU-QLD2006,AUSTRALIA,AU-QLD,2006,104.0
AU-QLD2007,AUSTRALIA,AU-QLD,2007,204.0
AU-QLD2009,AUSTRALIA,AU-QLD,2009,801.0
AU-QLD2010,AUSTRALIA,AU-QLD,2010,48.0
AU-QLD2011,AUSTRALIA,AU-QLD,2011,142.0
AU-QLD2012,AUSTRALIA,AU-QLD,2012,225.0
AU-QLD2016,AUSTRALIA,AU-QLD,2016,305.0
AU-QLD2017,AUSTRALIA,AU-QLD,2017,323.0
AU-QLD2018,AUSTRALIA,AU-QLD,2018,50.0
AU-QLD2019,AUSTRALIA,AU-QLD,2019,121.0
AU-QLD2021,AUSTRALIA,AU-QLD,2021,1.0
AU-QLD2022,AUSTRALIA,AU-QLD,2022,14.0
AU-SA1995,AUSTRALIA,AU-SA,1995,10.0
AU-SA1996,AUSTRALIA,AU-SA,1996,0.0
AU-TAS1995,AUSTRALIA,AU-TAS,1995,8.0
AU-VIC2009,AUSTRALIA,AU-VIC,2009,36.0
AU-VIC2012,AUSTRALIA,AU-VIC,2012,60.0
AU-VIC2016,AUSTRALIA,AU-VIC,2016,850.0
AU-VIC2017,AUSTRALIA,AU-VIC,2017,129.0
AU-VIC2018,AUSTRALIA,AU-VIC,2018,142.0
AU-VIC2019,AUSTRALIA,AU-VIC,2019,297.0
AU-VIC2021,AUSTRALIA,AU-VIC,2021,6.0
AU-VIC2022,AUSTRALIA,AU-VIC,2022,361.0
AU-VIC2023,AUSTRALIA,AU-VIC,2023,382.0
AU-WA1996,AUSTRALIA,AU-WA,1996,87.0
AU-WA2002,AUSTRALIA,AU-WA,2002,21.0
AU-WA2007,AUSTRALIA,AU-WA,2007,30.0
AU-WA2009,AUSTRALIA,AU-WA,2009,125.0
AU-WA2010,AUSTRALIA,AU-WA,2010,1180.0
AU-WA2011,AUSTRALIA,AU-WA,2011,584.0
AU-WA2012,AUSTRALIA,AU-WA,2012,1054.0
AU-WA2016,AUSTRALIA,AU-WA,2016,849.0
AU-WA2020,AUSTRALIA,AU-WA,2020,64.0
AU-WA2022,AUSTRALIA,AU-WA,2022,48.0
AU-WA2023,AUSTRALIA,AU-WA,2023,81.0
AUS1979,AUSTRALIA,AUS,1979,15.0
AUS1980,AUSTRALIA,AUS,1980,13.0
AUS1981,AUSTRALIA,AUS,1981,0.0
AUS1982,AUSTRALIA,AUS,1982,375.0
AUS1991,AUSTRALIA,AUS,1991,46.0
AUS1992,AUSTRALIA,AUS,1992,366.0
AUS1993,AUSTRALIA,AUS,1993,690.0
AUS1994,AUSTRALIA,AUS,1994,17.0
AUS1997,AUSTRALIA,AUS,1997,205.0
AUS1999,AUSTRALIA,AUS,1999,181.0
AUS2000,AUSTRALIA,AUS,2000,217.0
AUS2003,AUSTRALIA,AUS,2003,868.0
AUS2004,AUSTRALIA,AUS,2004,356.0
AUS2005,AUSTRALIA,AUS,2005,219.0
AUS2008,AUSTRALIA,AUS,2008,557.0
AUS2013,AUSTRALIA,AUS,2013,1841.0
AUS2014,AUSTRALIA,AUS,2014,1721.0
AUS2015,AUSTRALIA,AUS,2015,1716.0
BGD1980,BANGLADESH,BGD,1980,4.0
BGD1985,BANGLADESH,BGD,1985,0.0
BGD1986,BANGLADESH,BGD,1986,0.0
BGD1987,BANGLADESH,BGD,1987,0.0
BGD1988,BANGLADESH,BGD,1988,0.0
BGD1989,BANGLADESH,BGD,1989,0.0
BGD1990,BANGLADESH,BGD,1990,0.0
BGD1991,BANGLADESH,BGD,1991,0.0
BGD1992,BANGLADESH,BGD,1992,0.0
BGD1993,BANGLADESH,BGD,1993,0.0
BGD1994,BANGLADESH,BGD,1994,0.0
BGD1995,BANGLADESH,BGD,1995,0.0
BGD1996,BANGLADESH,BGD,1996,0.0
BGD1997,BANGLADESH,BGD,1997,0.0
BGD1998,BANGLADESH,BGD,1998,0.0
BGD1999,BANGLADESH,BGD,1999,273.0
BGD2000,BANGLADESH,BGD,2000,5551.0
BGD2001,BANGLADESH,BGD,2001,2430.0
BGD2002,BANGLADESH,BGD,2002,6132.0
BGD2003,BANGLADESH,BGD,2003,486.0
BGD2004,BANGLADESH,BGD,2004,3934.0
BGD2005,BANGLADESH,BGD,2005,1048.0
BGD2006,BANGLADESH,BGD,2006,2200.0
BGD2007,BANGLADESH,BGD,2007,466.0
BGD2008,BANGLADESH,BGD,2008,2304.0
BGD2009,BANGLADESH,BGD,2009,946.0
BGD2010,BANGLADESH,BGD,2010,818.0
BGD2011,BANGLADESH,BGD,2011,1359.0
BGD2012,BANGLADESH,BGD,2012,671.0
BGD2013,BANGLADESH,BGD,2013,1749.0
BGD2014,BANGLADESH,BGD,2014,375.0
BGD2015,BANGLADESH,BGD,2015,3162.0
BGD2016,BANGLADESH,BGD,2016,6060.0
BGD2017,BANGLADESH,BGD,2017,2769.0
BGD2018,BANGLADESH,BGD,2018,10148.0
BGD2019,BANGLADESH,BGD,2019,104954.0
BGD2020,BANGLADESH,BGD,2020,1405.0
BGD2021,BANGLADESH,BGD,2021,26683.0
BGD2022,BANGLADESH,BGD,2022,61089.0
BHS1960,BAHAMAS,BHS,1960,0.0
BHS1961,BAHAMAS,BHS,1961,0.0
BHS1962,BAHAMAS,BHS,1962,0.0
BHS1963,BAHAMAS,BHS,1963,0.0
BHS1964,BAHAMAS,BHS,1964,0.0
BHS1965,BAHAMAS,BHS,1965,0.0
BHS1966,BAHAMAS,BHS,1966,0.0
BHS1967,BAHAMAS,BHS,1967,0.0
BHS1968,BAHAMAS,BHS,1968,0.0
BHS1969,BAHAMAS,BHS,1969,0.0
BHS1970,BAHAMAS,BHS,1970,0.0
BHS1980,BAHAMAS,BHS,1980,0.0
BHS1981,BAHAMAS,BHS,1981,0.0
BHS1982,BAHAMAS,BHS,1982,0.0
BHS1983,BAHAMAS,BHS,1983,0.0
BHS1984,BAHAMAS,BHS,1984,0.0
BHS1985,BAHAMAS,BHS,1985,0.0
BHS1986,BAHAMAS,BHS,1986,0.0
BHS1987,BAHAMAS,BHS,1987,0.0
BHS1988,BAHAMAS,BHS,1988,0.0
BHS1989,BAHAMAS,BHS,1989,87.0
BHS1990,BAHAMAS,BHS,1990,2.0
BHS1991,BAHAMAS,BHS,1991,0.0
BHS1992,BAHAMAS,BHS,1992,0.0
BHS1995,BAHAMAS,BHS,1995,1.0
BHS1996,BAHAMAS,BHS,1996,0.0
BHS1997,BAHAMAS,BHS,1997,0.0
BHS1998,BAHAMAS,BHS,1998,336.0
BHS1999,BAHAMAS,BHS,1999,0.0
BHS2000,BAHAMAS,BHS,2000,0.0
BHS2001,BAHAMAS,BHS,2001,0.0
BHS2002,BAHAMAS,BHS,2002,0.0
BHS2003,BAHAMAS,BHS,2003,180.0
BHS2004,BAHAMAS,BHS,2004,1.0
BHS2005,BAHAMAS,BHS,2005,0.0
BHS2006,BAHAMAS,BHS,2006,1.0
BHS2007,BAHAMAS,BHS,2007,0.0
BHS2008,BAHAMAS,BHS,2008,1.0
BHS2009,BAHAMAS,BHS,2009,0.0
BHS2010,BAHAMAS,BHS,2010,8.0
BHS2011,BAHAMAS,BHS,2011,7000.0
BHS2012,BAHAMAS,BHS,2012,3.0
BHS2013,BAHAMAS,BHS,2013,3.0
BHS2015,BAHAMAS,BHS,2015,3.0
BHS2016,BAHAMAS,BHS,2016,12.0
BHS2017,BAHAMAS,BHS,2017,10.0
BHS2018,BAHAMAS,BHS,2018,2.0
BHS2019,BAHAMAS,BHS,2019,16.0
BHS2020,BAHAMAS,BHS,2020,1.0
BLM2013,SAINT BARTHELEMY,BLM,2013,966.0
BLM2014,SAINT BARTHELEMY,BLM,2014,0.0
BLM2015,SAINT BARTHELEMY,BLM,2015,8.0
BLM2016,SAINT BARTHELEMY,BLM,2016,26.0
BLM2017,SAINT BARTHELEMY,BLM,2017,55.0
BLM2018,SAINT BARTHELEMY,BLM,2018,0.0
BLM2019,SAINT BARTHELEMY,BLM,2019,20.0
BLM2020,SAINT BARTHELEMY,BLM,2020,1607.0
BLM2021,SAINT BARTHELEMY,BLM,2021,70.0
BLM2022,SAINT BARTHELEMY,BLM,2022,0.0
BLZ1978,BELIZE,BLZ,1978,1000.0
BLZ1980,BELIZE,BLZ,1980,4.0
BLZ1981,BELIZE,BLZ,1981,7.0
BLZ1982,BELIZE,BLZ,1982,482.0
BLZ1983,BELIZE,BLZ,1983,26.0
BLZ1984,BELIZE,BLZ,1984,127.0
BLZ1985,BELIZE,BLZ,1985,0.0
BLZ1986,BELIZE,BLZ,1986,5.0
BLZ1987,BELIZE,BLZ,1987,0.0
BLZ1988,BELIZE,BLZ,1988,0.0
BLZ1989,BELIZE,BLZ,1989,0.0
BLZ1990,BELIZE,BLZ,1990,2.0
BLZ1991,BELIZE,BLZ,1991,0.0
BLZ1992,BELIZE,BLZ,1992,0.0
BLZ1995,BELIZE,BLZ,1995,107.0
BLZ1996,BELIZE,BLZ,1996,0.0
BLZ1997,BELIZE,BLZ,1997,210.0
BLZ1998,BELIZE,BLZ,1998,18.0
BLZ1999,BELIZE,BLZ,1999,3.0
BLZ2000,BELIZE,BLZ,2000,4.0
BLZ2001,BELIZE,BLZ,2001,3.0
BLZ2002,BELIZE,BLZ,2002,41.0
BLZ2003,BELIZE,BLZ,2003,9.0
BLZ2004,BELIZE,BLZ,2004,2.0
BLZ2005,BELIZE,BLZ,2005,380.0
BLZ2006,BELIZE,BLZ,2006,9.0
BLZ2007,BELIZE,BLZ,2007,40.0
BLZ2008,BELIZE,BLZ,2008,23.0
BLZ2009,BELIZE,BLZ,2009,1457.0
BLZ2010,BELIZE,BLZ,2010,2178.0
BLZ2011,BELIZE,BLZ,2011,469.0
BLZ2012,BELIZE,BLZ,2012,1421.0
BLZ2013,BELIZE,BLZ,2013,2777.0
BLZ2014,BELIZE,BLZ,2014,4990.0
BLZ2015,BELIZE,BLZ,2015,5691.0
BLZ2016,BELIZE,BLZ,2016,4899.0
BLZ2017,BELIZE,BLZ,2017,3054.0
BLZ2018,BELIZE,BLZ,2018,2347.0
BLZ2019,BELIZE,BLZ,2019,13410.0
BLZ2020,BELIZE,BLZ,2020,2658.0
BLZ2021,BELIZE,BLZ,2021,1251.0
BLZ2022,BELIZE,BLZ,2022,0.0
BMU1995,BERMUDA,BMU,1995,0.0
BMU1996,BERMUDA,BMU,1996,0.0
BMU1997,BERMUDA,BMU,1997,0.0
BMU1998,BERMUDA,BMU,1998,0.0
BMU1999,BERMUDA,BMU,1999,3.0
BMU2000,BERMUDA,BMU,2000,0.0
BMU2001,BERMUDA,BMU,2001,0.0
BMU2002,BERMUDA,BMU,2002,0.0
BMU2003,BERMUDA,BMU,2003,0.0
BMU2004,BERMUDA,BMU,2004,0.0
BMU2005,BERMUDA,BMU,2005,2.0
BMU2006,BERMUDA,BMU,2006,2.0
BMU2007,BERMUDA,BMU,2007,0.0
BMU2008,BERMUDA,BMU,2008,0.0
BMU2009,BERMUDA,BMU,2009,0.0
BMU2010,BERMUDA,BMU,2010,2.0
BMU2011,BERMUDA,BMU,2011,1.0
BMU2012,BERMUDA,BMU,2012,0.0
BMU2013,BERMUDA,BMU,2013,1.0
BMU2014,BERMUDA,BMU,2014,1.0
BMU2015,BERMUDA,BMU,2015,0.0
BMU2016,BERMUDA,BMU,2016,0.0
BMU2017,BERMUDA,BMU,2017,0.0
BMU2018,BERMUDA,BMU,2018,0.0
BMU2019,BERMUDA,BMU,2019,2.0
BMU2020,BERMUDA,BMU,2020,0.0
BMU2021,BERMUDA,BMU,2021,0.0
BMU2022,BERMUDA,BMU,2022,0.0
BN-BE2008,BRUNEI DARUSSALAM,BN-BE,2008,32.0
BN-BE2010,BRUNEI DARUSSALAM,BN-BE,2010,299.0
BN-TE2017,BRUNEI DARUSSALAM,BN-TE,2017,75.0
BO-B2016,BOLIVIA,BO-B,2016,31386.0
BO-B2017,BOLIVIA,BO-B,2017,19990.0
BO-B2018,BOLIVIA,BO-B,2018,15264.0
BO-H2016,BOLIVIA,BO-H,2016,3400.0
BO-N2018,BOLIVIA,BO-N,2018,56.0
BOL1980,BOLIVIA,BOL,1980,0.0
BOL1981,BOLIVIA,BOL,1981,0.0
BOL1982,BOLIVIA,BOL,1982,0.0
BOL1983,BOLIVIA,BOL,1983,0.0
BOL1984,BOLIVIA,BOL,1984,0.0
BOL1985,BOLIVIA,BOL,1985,0.0
BOL1986,BOLIVIA,BOL,1986,0.0
BOL1987,BOLIVIA,BOL,1987,1994.0
BOL1988,BOLIVIA,BOL,1988,4847.0
BOL1989,BOLIVIA,BOL,1989,0.0
BOL1990,BOLIVIA,BOL,1990,0.0
BOL1991,BOLIVIA,BOL,1991,0.0
BOL1992,BOLIVIA,BOL,1992,0.0
BOL1993,BOLIVIA,BOL,1993,0.0
BOL1994,BOLIVIA,BOL,1994,0.0
BOL1995,BOLIVIA,BOL,1995,7.0
BOL1996,BOLIVIA,BOL,1996,284.0
BOL1997,BOLIVIA,BOL,1997,539.0
BOL1998,BOLIVIA,BOL,1998,534.0
BOL1999,BOLIVIA,BOL,1999,332.0
BOL2000,BOLIVIA,BOL,2000,118.0
BOL2001,BOLIVIA,BOL,2001,340.0
BOL2002,BOLIVIA,BOL,2002,892.0
BOL2003,BOLIVIA,BOL,2003,6548.0
BOL2004,BOLIVIA,BOL,2004,7390.0
BOL2005,BOLIVIA,BOL,2005,4292.0
BOL2006,BOLIVIA,BOL,2006,2040.0
BOL2007,BOLIVIA,BOL,2007,7332.0
BOL2008,BOLIVIA,BOL,2008,3181.0
BOL2009,BOLIVIA,BOL,2009,84047.0
BOL2010,BOLIVIA,BOL,2010,5191.0
BOL2011,BOLIVIA,BOL,2011,26681.0
BOL2012,BOLIVIA,BOL,2012,42704.0
BOL2013,BOLIVIA,BOL,2013,13266.0
BOL2014,BOLIVIA,BOL,2014,22409.0
BOL2015,BOLIVIA,BOL,2015,27099.0
BOL2019,BOLIVIA,BOL,2019,21567.0
BOL2020,BOLIVIA,BOL,2020,109498.0
BOL2021,BOLIVIA,BOL,2021,8947.0
BOL2022,BOLIVIA,BOL,2022,17036.0
BR-RO2008,BRAZIL,BR-RO,2008,561659.0
BR-RO2012,BRAZIL,BR-RO,2012,581840.0
BR-RO2014,BRAZIL,BR-RO,2014,586774.0
BR-RO2015,BRAZIL,BR-RO,2015,1695323.0
BRA1980,BRAZIL,BRA,1980,0.0
BRA1981,BRAZIL,BRA,1981,0.0
BRA1982,BRAZIL,BRA,1982,11000.0
BRA1983,BRAZIL,BRA,1983,0.0
BRA1984,BRAZIL,BRA,1984,0.0
BRA1985,BRAZIL,BRA,1985,0.0
BRA1986,BRAZIL,BRA,1986,46309.0
BRA1987,BRAZIL,BRA,1987,88407.0
BRA1988,BRAZIL,BRA,1988,1570.0
BRA1989,BRAZIL,BRA,1989,5367.0
BRA1990,BRAZIL,BRA,1990,39596.0
BRA1991,BRAZIL,BRA,1991,104586.0
BRA1992,BRAZIL,BRA,1992,1658.0
BRA1993,BRAZIL,BRA,1993,7388.0
BRA1994,BRAZIL,BRA,1994,56609.0
BRA1995,BRAZIL,BRA,1995,137422.0
BRA1996,BRAZIL,BRA,1996,183831.0
BRA1997,BRAZIL,BRA,1997,254109.0
BRA1998,BRAZIL,BRA,1998,535388.0
BRA1999,BRAZIL,BRA,1999,209740.0
BRA2000,BRAZIL,BRA,2000,239929.0
BRA2001,BRAZIL,BRA,2001,413067.0
BRA2002,BRAZIL,BRA,2002,780644.0
BRA2003,BRAZIL,BRA,2003,341902.0
BRA2004,BRAZIL,BRA,2004,112928.0
BRA2005,BRAZIL,BRA,2005,203789.0
BRA2006,BRAZIL,BRA,2006,346550.0
BRA2007,BRAZIL,BRA,2007,559954.0
BRA2009,BRAZIL,BRA,2009,528883.0
BRA2010,BRAZIL,BRA,2010,1004392.0
BRA2011,BRAZIL,BRA,2011,764032.0
BRA2013,BRAZIL,BRA,2013,1478215.0
BRA2016,BRAZIL,BRA,2016,2220482.0
